scenario,branch,period,region,capacity_gw,clearing_price_usd_per_kw
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2025,ch,931.0,163.32399999460475
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2025,eu,22.0,318.3266495727938
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2025,us,42.0,316.98601857367714
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2025,apac,110.0,284.0041729833125
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2025,af,3.4,320.9118481518799
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2025,row,293.0,326.72777200837567
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2030,ch,380.9782441568681,107.79092380636583
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2030,eu,33.11608612236761,309.14376959267344
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2030,us,64.29210756109174,323.89166181480346
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2030,apac,151.78883301838545,237.1706057554513
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2030,af,5.65945733268801,288.31077285179975
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2030,row,101.16458911812418,232.9977218240899
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2035,ch,375.90279205870416,95.90883302502486
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2035,eu,45.42701084806869,241.94436310108205
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2035,us,81.64828397549972,180.33373567822562
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2035,apac,207.08278456260211,119.0431515973539
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2035,af,8.022956993462607,290.71255620292413
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2035,row,96.27392829506792,207.2850608243035
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2040,ch,375.8746875163089,86.65125730413422
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2040,eu,57.04616559687814,262.90288120475464
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2040,us,99.20352323742735,223.58936598566203
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2040,apac,213.28577790289432,123.41826286197453
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2040,af,10.386005465577037,197.4237127936906
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a040,2040,row,96.27082149008055,187.17443227112904
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2025,ch,931.0,163.32399999825336
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2025,eu,22.0,359.0538145391256
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2025,us,42.0,346.1611782711747
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2025,apac,110.0,312.8590186570596
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2025,af,3.4,357.52463439917733
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2025,row,293.0,352.81811574053495
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2030,ch,375.947821227026,107.79092380264679
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2030,eu,33.312180014014814,337.7289342663515
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2030,us,62.89001978573747,338.09259940170773
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2030,apac,168.55408061895469,227.50960470945253
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2030,af,5.828609285037729,347.51107778565466
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2030,row,100.82556587856129,232.9827012964817
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2035,ch,367.9121134943137,95.90883308643781
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2035,eu,44.85107557024253,253.11006624663798
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2035,us,69.15179315995076,231.2427006929579
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2035,apac,211.56861430791386,110.01520797250933
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2035,af,8.298309971478774,276.9539297655456
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2035,row,93.87728427893312,207.28506315320584
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2040,ch,365.8735393288266,86.65125722142713
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2040,eu,44.84906482255988,180.65618016265756
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2040,us,69.16050919890009,199.3898712672882
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2040,apac,267.32405422078574,116.64373941476711
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2040,af,10.768043035116555,189.25585872988384
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a030,2040,row,94.01194831257962,187.18038531915153
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2025,ch,931.0,163.3239999977189
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2025,eu,22.0,338.26257478840125
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2025,us,42.0,361.79803209289605
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2025,apac,110.0,347.99677413029974
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2025,af,3.4,361.5095837446436
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2025,row,293.0,348.7566463885617
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2030,ch,377.70942291885797,107.79092539201706
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2030,eu,35.13625596610337,322.2861857839445
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2030,us,68.18779123483831,301.03311966929806
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2030,apac,171.27865141603507,192.6758050532378
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2030,af,5.8857371293135845,311.19142450149764
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2030,row,99.02313012489432,232.95879739290163
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2035,ch,371.43444819193866,95.90883301377957
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2035,eu,48.40553362102463,258.45632964763206
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2035,us,91.97791964182233,206.9990786588742
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2035,apac,219.66763607796122,110.0152083872149
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2035,af,8.379683669062441,254.6031662885061
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2035,row,89.38266983268342,175.87270103165332
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2040,ch,370.6102912128905,86.65125730273166
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2040,eu,58.921979866211714,291.4541994175297
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2040,us,102.90868441983595,250.33853290311856
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2040,apac,225.21813944537053,99.4115457834777
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2040,af,10.873636715577295,248.62505374334464
strategic_offers,eu-us-af-row-apac-ch/pf100_k100_a040,2040,row,89.33830818508889,261.57757770847445
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2025,ch,931.0,163.3239999998162
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2025,eu,22.0,349.8737233789412
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2025,us,42.0,321.1478195070201
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2025,apac,110.0,294.1991591007443
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2025,af,3.4,446.1124022952883
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2025,row,293.0,352.34526034463306
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2030,ch,412.6153829498427,107.79092379176487
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2030,eu,32.95594456767469,197.2798728097594
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2030,us,56.658451001701,242.51906354137367
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2030,apac,161.31308071854195,153.52410365381095
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2030,af,5.827939878533854,283.4940944076927
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2030,row,68.06795853762694,252.08013398422443
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2035,ch,412.3758658687023,95.90883308365366
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2035,eu,45.205952387323315,211.7169282004851
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2035,us,67.46933167032803,261.9636245520134
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2035,apac,214.62066156036525,169.16345772369715
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2035,af,8.255879514432392,258.00947421280307
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2035,row,67.98737735761762,205.61138993482263
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2040,ch,410.9371027142421,86.65125723885176
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2040,eu,57.43098535592567,211.35150151597756
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2040,us,67.4637197334412,168.7670251898681
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2040,apac,264.2401053298665,121.00043440162689
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2040,af,10.683818760245275,213.82631388270352
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a030,2040,row,67.98122209023066,201.35382365645
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2025,ch,931.0,163.32399999749066
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2025,eu,22.0,299.2650000200959
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2025,us,42.0,459.5048279596384
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2025,apac,110.0,256.20596689081776
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2025,af,3.4,486.80906837048536
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2025,row,293.0,353.42499995781316
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2030,ch,355.93522776900977,107.79092380651372
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2030,eu,34.9707918474129,537.075575958431
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2030,us,67.5427123251224,462.4682502944869
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2030,apac,112.77816997458937,123.64206235822958
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2030,af,5.895465040683616,565.5522700600433
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2030,row,139.64509858604254,232.9992861956481
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2035,ch,337.30897897531,95.9088333570973
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2035,eu,48.096434239236444,439.1357757833563
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2035,us,93.6567724117624,353.8253484923834
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2035,apac,120.29259134337275,110.01520813418914
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2035,af,8.390930055938549,415.53660341536386
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2035,row,137.64044875409928,207.28506053550882
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2040,ch,335.68340764548026,86.65125756419116
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2040,eu,61.22211423656428,570.933794224349
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2040,us,97.00407621633819,170.22961046876586
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2040,apac,134.71851636792252,99.41154621456567
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2040,af,10.886395038460991,514.9648437886309
strategic_offers,eu-us-af-row-apac-ch/pf120_k050_a040,2040,row,139.16191217486696,397.6682261739325
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2025,ch,931.0,163.3239999998332
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2025,eu,22.0,364.6782915171564
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2025,us,42.0,306.68106179239237
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2025,apac,110.0,208.50502713681692
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2025,af,3.4,384.6095849803227
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2025,row,293.0,303.8019976143091
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2030,ch,527.1240268236241,107.7909239191618
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2030,eu,29.615335408673708,252.01088283022884
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2030,us,35.78555515213289,211.01947885583326
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2030,apac,169.71726545556027,155.75266738784194
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2030,af,5.899978455974946,249.49475652574563
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2030,row,32.862229950745245,219.036716618082
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2035,ch,487.79548662999815,95.90883300455452
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2035,eu,39.65804052656223,200.2372016867053
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2035,us,35.78464291873677,193.62381847691248
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2035,apac,229.44051888180493,158.4160409441095
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2035,af,8.399965294775093,245.25558146863
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2035,row,32.84628533748795,200.21628384712872
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2040,ch,487.7321209731587,86.6512572118774
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2040,eu,49.7920432575929,199.43908023968768
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2040,us,35.88060033908971,202.79927714720506
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2040,apac,289.3908026030477,148.3463700684181
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2040,af,10.899951914962989,224.69888596976816
strategic_offers,eu-us-af-row-apac-ch/pf120_k100_a040,2040,row,32.83970330101633,187.0062450174648
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2025,ch,931.0,163.32399999663068
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2025,eu,22.0,179.19299992086857
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2025,us,42.0,174.1779998508985
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2025,apac,110.0,176.83042144636508
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2025,af,3.4,173.5099994210265
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2025,row,293.0,177.64145216297473
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2030,ch,558.6798611004846,181.425330054757
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2030,eu,11.170438681814609,197.25877700387292
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2030,us,1.8278598654555225,192.27333002875028
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2030,apac,100.44818470698029,181.02115544470007
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2030,af,5.767113706904878,191.58356257089955
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2030,row,12.264778395524672,195.74178234051587
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2035,ch,586.2546903234161,159.60508933316564
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2035,eu,11.146585504235107,175.47588251199127
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2035,us,1.8338155464660661,170.4750893195883
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2035,apac,96.34211247486857,173.05916865434972
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2035,af,8.196385762536108,169.78389275214437
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2035,row,12.251912050249247,173.9475416312405
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2040,ch,623.3040693603336,142.60659027490217
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2040,eu,11.468446297095172,158.50478945440642
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2040,us,1.832854651059326,153.49859019901646
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2040,apac,96.33482872113639,156.10067681508013
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2040,af,10.560355089400067,152.80802922588958
fixed_cost_offers,ch-af-eu-us-row-apac/pf100_k050_a030,2040,row,12.247327754565815,156.97604252350652
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2025,ch,931.0,163.32399999663068
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2025,eu,22.0,179.19299992086857
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2025,us,42.0,174.1779998508985
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2025,apac,110.0,176.83042144636508
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2025,af,3.4,173.5099994210265
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2025,row,293.0,177.64145216297473
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2030,ch,575.2997881317249,124.02185764291724
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2030,eu,5.581032763720859,139.87204670777288
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2030,us,0.9901701204243665,134.86985762671804
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2030,apac,99.91492766186701,123.64206250180608
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2030,af,5.889288197515302,134.1799680748624
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2030,row,12.228327186245565,138.33830993792645
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2035,ch,594.2280627237036,159.5859590166695
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2035,eu,4.597313015929669,175.46595126838574
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2035,us,0.8034298270800897,170.45595893119406
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2035,apac,97.51119770013845,173.03886813108684
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2035,af,8.25304615828518,169.76470531520732
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2035,row,12.213641861593375,173.92841125342892
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2040,ch,624.4114359410042,142.6030441924695
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2040,eu,4.595874710572791,158.50302122648966
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2040,us,0.8007289857787835,153.49504418954714
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2040,apac,97.46223335900082,156.09600353015915
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2040,af,10.103366564023753,152.80494080458848
fixed_cost_offers,ch-row-apac-us-eu-af/pf100_k050_a040,2040,row,12.204944307962197,156.97249649976425
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2025,ch,931.0,163.32399999663068
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2025,eu,22.0,179.19299992086857
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2025,us,42.0,174.1779998508985
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2025,apac,110.0,176.83042144636508
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2025,af,3.4,173.5099994210265
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2025,row,293.0,177.64145216297473
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2030,ch,576.3539675371185,124.01982458624994
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2030,eu,6.86184067586068,139.87103021997424
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2030,us,5.303929704052663,134.86782457811748
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2030,apac,98.8195620091177,123.64206245281491
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2030,af,5.851672135007841,134.1779728121839
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2030,row,21.595170077729904,138.33627688843097
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2035,ch,584.9649310733548,177.49827589125738
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2035,eu,4.865392854043639,193.37341049650553
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2035,us,4.500488613372891,188.36737827587237
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2035,apac,101.13814825405962,190.94755923469575
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2035,af,8.133915495126814,187.6771419441017
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2035,row,21.579948845637407,191.84072819829743
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2040,ch,616.2895176415578,159.26399458905263
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2040,eu,4.864511599593013,175.16013006171102
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2040,us,4.4966465610808655,170.15530160861016
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2040,apac,101.22451089017858,172.75319157346993
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2040,af,9.928504240342809,169.46606594477774
fixed_cost_offers,us-apac-af-row-eu-ch/pf100_k050_a040,2040,row,21.570362125665387,173.63344687988325
