candidate,candidate_code,sequence,order,branch,origin,price_factor,capacity_weight,damping,selected_sweep,max_gain_percent,limiting_player,multistart_status,region,region_label,year,capacity_gw,price_usd_per_kw,demand_gw,domestic_output_gw,imports_gw,exports_gw,import_share
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2025,293,312.9354775,45,4.67628547e-09,45,6.087951952e-09,0.9999999999
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2030,594.3832767,107.7909238,350,349.9999998,1.753665988e-07,105.609761,5.010474253e-10
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2030,5.899999988,215.3540868,13.99999999,5.899998843,8.100001151,1.099711759e-06,0.578571511
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2030,17.64552596,207.9096165,89.99999999,17.64552542,72.35447457,4.262838768e-07,0.8039386064
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2030,21.49765578,222.819459,64.99999998,21.49765518,43.50234481,2.787287545e-07,0.6692668433
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2030,173.3417064,166.6604288,84.99999999,84.99999965,3.361118393e-07,88.34170661,3.954256933e-09
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2030,62.82035322,232.9070322,69.99999999,0.005351378484,69.99464861,2.427793305e-07,0.9999235517
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2035,587.9342598,95.90883301,333,332.9999999,6.052894932e-08,121.9310351,1.817686166e-10
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2035,8.399999984,185.8385243,20,8.399999855,11.60000014,1.142813894e-07,0.5800000072
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2035,21.65423379,174.9318454,95,3.149023571e-06,94.99999685,1.360617123e-07,0.9999999669
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2035,21.49672077,187.2772214,70,1.394535229e-06,69.9999986,9.664061118e-08,0.9999999801
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2035,236.6689601,134.5207776,103,102.9999999,1.340764643e-07,133.6689602,1.301713245e-09
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2035,62.79804484,187.7251898,79,7.240374828e-08,78.99999993,7.512811966e-08,0.9999999991
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2040,590.2813298,86.65125721,316,315.9999999,8.649773825e-08,110.6131022,2.737270198e-10
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2040,10.89999998,224.8235636,28,10.89999985,17.10000015,1.164038711e-07,0.6107142912
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2040,28.46273364,196.4985706,99,28.46273337,70.53726663,2.157401813e-07,0.7124976427
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2040,21.9731024,201.2889216,74.99999999,21.97310218,53.02689781,1.829125917e-07,0.7070253042
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2040,245.0510615,152.1324214,126,125.9999999,1.340532967e-07,119.0510616,1.063915054e-09
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2040,62.77705498,170.5849503,89,1.282754443e-07,88.99999987,4.003386477e-07,0.9999999986
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,ch,China,2025,931,163.324,324,324,5.306623576e-09,96.59999936,1.637846783e-11
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,af,Africa,2025,3.4,367.753162,10,3.399999992,6.600000008,7.02931139e-09,0.6600000008
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,eu,EU,2025,22,299.265,75,15.00000006,59.99999994,4.878178576e-07,0.7999999991
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,us,US,2025,42,317.9923608,45,6.085089956e-08,44.99999994,1.480904333e-08,0.9999999986
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,apac,APAC,2025,110,272.4603985,50,49.99999996,3.673136837e-08,60.00000003,7.346273674e-10
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,row,ROW,2025,293,326.1381968,45,8.509032186e-09,44.99999999,9.229872282e-09,0.9999999998
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,ch,China,2030,453.6610008,107.7909238,350,350,1.576931066e-08,70.34800354,4.505517331e-11
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,af,Africa,2030,5.899999988,244.468914,14,5.899999945,8.100000054,3.872224294e-08,0.5785714325
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,eu,EU,2030,33.1094594,229.2760454,90,33.10945934,56.89054066,4.320552596e-08,0.6321171184
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,us,US,2030,41.29253999,247.4218651,65,41.29253995,23.70746004,2.731424158e-08,0.3647301545
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,apac,APAC,2030,173.3499964,149.3036983,85,84.99999996,3.394209489e-08,88.34999638,3.993187634e-10
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,row,ROW,2030,77.58740564,231.5868607,70,7.364813637e-07,69.99999926,3.98025309e-08,0.9999999895
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,ch,China,2035,434.634281,95.908833,333,333,7.330891347e-09,37.91793478,2.201468873e-11
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,af,Africa,2035,8.399999984,213.9871085,20,8.399999968,11.60000003,1.321411394e-08,0.5800000016
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,eu,EU,2035,42.70042844,205.1006281,95,42.70042842,52.29957158,1.460291363e-08,0.5505218061
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,us,US,2035,41.29171999,228.2403969,70,41.29171998,28.70828002,8.255564933e-09,0.410118286
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,apac,APAC,2035,236.6899168,144.9569879,103,103,1.274815333e-08,133.6899168,1.23768479e-10
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,row,ROW,2035,77.57781936,203.3763207,79,3.750244163e-08,78.99999996,1.27845016e-08,0.9999999995
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,ch,China,2040,434.5291951,86.6512572,316,316,5.569843756e-09,3.363717761e-08,1.762608784e-11
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,af,Africa,2040,10.89999998,190.0736144,28,10.89999995,17.10000005,2.855106352e-08,0.6107142876
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,eu,EU,2040,47.54147527,201.0079969,99,47.54147526,51.45852474,1.238965553e-08,0.5197830782
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,us,US,2040,41.27201176,170.1574395,75,2.829909906,72.17009009,2.886851693e-08,0.9622678679
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,apac,APAC,2040,278.1639366,141.1883887,126,126,8.714047921e-09,152.1639366,6.915911048e-11
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,row,ROW,2040,77.56467824,204.1738536,89,77.56467822,11.43532178,1.086274032e-08,0.1284867616
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,ch,China,2025,931,163.324,324,323.9999993,6.973769442e-07,89.60002237,2.152397976e-09
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,af,Africa,2025,3.4,269.1651898,9.999999997,2.882289042e-08,9.999999968,3.399999957,0.9999999971
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,eu,EU,2025,22,244.5684309,75,1.912473532e-08,74.99999998,21.99999995,0.9999999997
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,us,US,2025,42,256.0161953,44.99999999,3.829904552e-08,44.99999995,1.278249104e-06,0.9999999991
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,apac,APAC,2025,110,187.6279621,49.99999999,49.99999978,2.127748134e-07,59.99997692,4.255496269e-09
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,row,ROW,2025,293,323.1705228,45,8.332194764e-08,44.99999991,2.517557768e-07,0.9999999981
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,ch,China,2030,498.5655784,107.7909238,350,350,4.375667788e-09,37.75617942,1.250190796e-11
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,af,Africa,2030,5.682172571,234.1509222,14,1.186684712e-09,14,5.682172569,0.9999999999
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,eu,EU,2030,32.60283151,272.315578,90,3.210504432e-09,90,32.6028315,1
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,us,US,2030,61.06989704,291.3748121,65,5.856845506e-09,64.99999999,61.06989704,0.9999999999
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,apac,APAC,2030,149.4917507,255.3329143,85,84.99999999,1.348130069e-08,64.49175075,1.586035375e-10
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,row,ROW,2030,102.4144017,232.9666833,70,37.39716846,32.60283154,2.643309033e-07,0.4657547363
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,ch,China,2035,474.4906303,95.908833,333,333,1.450207987e-08,78.9999995,4.35497894e-11
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,af,Africa,2035,8.048346409,229.797388,20,3.248307962,16.75169204,4.800038446,0.8375846019
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,eu,EU,2035,42.48116434,213.4530793,95,42.48116433,52.51883567,1.091774012e-08,0.5528298492
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,us,US,2035,65.19996158,217.0812328,70,65.19996156,4.800038435,1.28420161e-08,0.06857197765
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,apac,APAC,2035,182.4093027,110.015208,103,103,6.940155417e-09,52.51883569,6.738014968e-11
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,row,ROW,2035,102.4030814,206.923959,79,5.511641599e-07,78.99999945,16.75169196,0.999999993
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,ch,China,2040,474.343113,86.65125723,316,315.9999995,5.071434381e-07,1.249150675e-06,1.604884298e-09
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,af,Africa,2040,10.41452049,225.5152874,27.99999999,10.41451685,17.58548314,3.608726259e-06,0.6280529696
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,eu,EU,2040,53.70261029,208.4019927,98.99999999,53.70260926,45.29739073,8.582117294e-07,0.4575494014
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,us,US,2040,66.7894411,202.0336296,74.99999997,66.78944043,8.210559546,3.62139158e-07,0.1094741273
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,apac,APAC,2040,231.7030416,99.41154605,126,125.9999997,3.207548301e-07,71.09342759,2.545673255e-09
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,row,ROW,2040,102.4000384,187.2617195,88.99999999,88.99999869,1.298223484e-06,1.872666798e-06,1.458678072e-08
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,ch,China,2025,931,163.324,324,324,1.096960919e-08,47.59999894,3.385681849e-11
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,af,Africa,2025,3.4,294.8996287,10,1.794278569e-09,9.999999998,3.399999997,0.9999999998
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,eu,EU,2025,22,355.8174231,75,21.99999991,53.00000009,8.510673788e-08,0.7066666678
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,us,US,2025,42,294.4897921,45,1.639144929e-09,45,42,1
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,apac,APAC,2025,110,229.9174762,50,49.99999999,9.738953589e-09,60.00000001,1.947790718e-10
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,row,ROW,2025,293,301.5760903,45,3.696102437e-09,45,1.0768139e-06,0.9999999999
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,ch,China,2030,362.4544101,107.7909252,350,349.9999997,2.738604561e-07,5.283244848,7.82458446e-10
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,af,Africa,2030,5.881195007,316.2762364,13.99999999,5.881194732,8.118805259,2.430850136e-07,0.5799146617
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,eu,EU,2030,35.09807328,222.294404,89.99999999,35.09807271,54.90192728,3.301175516e-07,0.6100214143
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,us,US,2030,67.83555943,269.231973,64.99999998,64.99999968,2.925561702e-07,2.835559618,4.500864158e-09
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,apac,APAC,2030,172.2234965,126.4839637,84.99999998,84.99999974,2.400899059e-07,87.22349457,2.824587129e-09
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,row,ROW,2030,112.5637635,221.6426719,69.99999999,5.869902164e-07,69.9999994,37.67843314,0.9999999916
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,ch,China,2035,342.0093261,95.90883304,333,333,2.178075126e-08,4.385664013e-08,6.540766144e-11
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,af,Africa,2035,8.370613398,238.8604348,20,9.605619359e-09,19.99999999,8.370613385,0.9999999995
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,eu,EU,2035,48.31697262,259.6492525,95,1.28431361e-08,94.99999999,48.3169726,0.9999999999
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,us,US,2035,88.16773514,199.1481379,70,69.99999998,1.721525884e-08,18.16773508,2.459322692e-10
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,apac,APAC,2035,197.3212795,110.0152083,103,103,2.169802587e-08,88.46165138,2.106604454e-10
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,row,ROW,2035,105.9008876,207.2367435,79,30.68302739,48.31697261,1.485362355e-07,0.6116072482
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,ch,China,2040,342.001827,86.6512572,316,316,4.609048017e-09,4.744877209e-08,1.458559499e-11
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,af,Africa,2040,10.8600318,248.515076,28,1.645888309e-09,28,10.8600318,0.9999999999
af-eu-us-apac-row-ch/pf080_k050_a040,AF-pf080_k050_a040,af-eu-us-apac-row-ch,AF-first,pf080_k050_a040,clean_objective_stage2,0.8,0.5,0.4,11,0.8310431426,apac,one_start_only,eu,EU,2040,61.48045868,275.1767508,99,61.48045867,37.51954133,5.091877437e-09,0.3789852659
