candidate,importer,year,market_price,manufacturing,shipping,offer_markup,delivered_offer,flow_term,offer_capacity_dual,offer_to_price_gap
af-eu-us-apac-row-ch/pf100_k050_a030,row,2035,207.28506052676332,207.20606043802132,1.703837900705824e-08,7.262136894422487e-08,207.20606052768107,0.07899999985227708,-7.70034772057393e-10,0.07899999908224231
af-eu-us-apac-row-ch/pf100_k050_a030,row,2040,289.5756158321197,187.1727188937141,9.419854121406886e-09,8.711355618563994e-08,187.1727189902475,0.08899999983750054,102.31389684203471,102.4028968418722
af-eu-us-apac-row-ch/pf100_k050_a030,us,2025,386.3300348608648,310.9178501499964,0.7651621504107984,12.898196548103943,324.58120884851115,0.03935368363289361,61.70947232872078,61.748826012353675
af-eu-us-apac-row-ch/pf100_k050_a030,us,2030,292.2571836698902,211.75090040030844,2.0059247863362732e-09,1.740257835797928e-08,211.7509004197169,0.0649999999807557,80.44128325019253,80.50628325017328
af-eu-us-apac-row-ch/pf100_k050_a030,us,2035,233.44165235531992,188.36648068052347,6.705071003466876e-10,8.813954026871428e-09,188.3664806900079,0.06999999999243246,45.00517166531958,45.07517166531201
af-eu-us-apac-row-ch/pf100_k050_a030,us,2040,170.22961028633458,170.15460963067054,1.3915095026260903e-08,8.94686044551373e-08,170.15460973405422,0.07499999984505737,5.524353002550608e-07,0.07500055228035762
af-eu-us-apac-row-ch/pf100_k050_a040,af,2025,343.4205737629717,163.00000099261564,10.499999990142214,169.91057206868444,343.4105730514423,0.009999999778122656,7.117512352307342e-07,0.010000711529357886
af-eu-us-apac-row-ch/pf100_k050_a040,af,2030,285.8469648021525,186.98879336918208,7.448037574628381,24.07764725466169,218.51447819847215,0.0072572010835027755,67.32522940259686,67.33248660368037
af-eu-us-apac-row-ch/pf100_k050_a040,af,2035,277.72277431040243,155.364585336207,8.50429935272728,18.438006045794456,182.30689073472874,0.0103912031493562,95.40549237252434,95.41588357567369
af-eu-us-apac-row-ch/pf100_k050_a040,af,2040,185.16144299528256,99.28555077985027,13.172616168957044,66.15275866644976,178.61092561525712,0.027999995839440715,6.522517384185999,6.55051738002544
af-eu-us-apac-row-ch/pf100_k050_a040,apac,2025,329.9525855796888,187.45000007552233,3.0435495027712334e-08,1.7595436716560378e-07,187.45000028191217,0.04999999978150904,142.4525852979951,142.50258529777662
af-eu-us-apac-row-ch/pf100_k050_a040,apac,2030,228.49680095799812,123.55706247290128,3.4732597076552e-08,1.1269591652123965e-07,123.5570626203298,0.08499999959321212,104.85473833807511,104.93973833766832
af-eu-us-apac-row-ch/pf100_k050_a040,apac,2035,190.78704507570865,109.91220800959958,1.6263327025523124e-08,3.791558207142331e-08,109.91220806377848,0.10299999977647226,80.7718370121537,80.87483701193017
af-eu-us-apac-row-ch/pf100_k050_a040,apac,2040,105.93406441907103,99.28554586248464,3.0478516085974786e-08,4.5582775298510606e-08,99.28554593854594,0.12599999948330282,6.5225184810417955,6.648518480525098
af-eu-us-apac-row-ch/pf100_k050_a040,ch,2025,163.32399999910615,163.0000000051983,7.3987564617999e-10,6.632752224528944e-13,163.00000000593886,0.32399999996529505,-6.7980038265247344e-09,0.3239999931672912
af-eu-us-apac-row-ch/pf100_k050_a040,ch,2030,107.7909238882698,107.44092380582251,3.8577304650571735e-09,8.540766497693096e-10,107.44092381053431,0.34999999979644086,7.793904616137937e-08,0.350000077735487
af-eu-us-apac-row-ch/pf100_k050_a040,ch,2035,95.90883304962756,95.57583301329687,2.8651786903837915e-09,2.444467987467044e-09,95.57583301860652,0.3329999998637642,3.115727947866631e-08,0.3330000310210437
af-eu-us-apac-row-ch/pf100_k050_a040,ch,2040,86.65125738182662,86.33525723883923,9.887082803370742e-09,1.4632540387241601e-08,86.33525726335886,0.3159999995976489,1.1887012074662806e-07,0.31600011846776965
af-eu-us-apac-row-ch/pf100_k050_a040,eu,2025,372.70070216474943,292.3994950995895,7.176677284603964,19.606964289447582,319.18313667364106,0.03089759964961415,53.48666789145876,53.51756549110837
af-eu-us-apac-row-ch/pf100_k050_a040,eu,2030,282.1510455303047,150.671385765565,10.30714201194672,23.623428506266347,184.60195628377804,0.048139258389981725,97.5009499881367,97.54908924652668
af-eu-us-apac-row-ch/pf100_k050_a040,eu,2035,243.84816021957997,144.09075415427625,8.260081000440707,17.94224489794892,170.29308005266586,0.044258868301926615,73.51082129861219,73.55508016691411
af-eu-us-apac-row-ch/pf100_k050_a040,eu,2040,260.07887905231394,155.6429610069718,3.646829830282654,25.679072418823726,184.96886325607818,0.04402686198335289,75.0659889342524,75.11001579623576
af-eu-us-apac-row-ch/pf100_k050_a040,row,2025,353.4099999170392,298.0699983845879,6.294138412670537,1.5366667827071916,305.9008035799656,0.024999999607859043,47.48419633746575,47.509196337073604
af-eu-us-apac-row-ch/pf100_k050_a040,row,2030,232.9853368301605,211.1338954232619,3.762834766772754,-2.8542129269060683,212.04251726312856,0.04766078802404292,20.89515877900789,20.942819567031933
af-eu-us-apac-row-ch/pf100_k050_a040,row,2035,207.2255663914782,133.93506751045612,14.22015102168533,-1.807706898121107,146.34751163402035,0.04962059017231856,60.82843416728553,60.878054757457846
af-eu-us-apac-row-ch/pf100_k050_a040,row,2040,187.26171895117164,187.17271875545623,5.637525128564853e-08,3.051097869172741e-07,187.17271911694127,0.0889999992657256,-1.6503534722156488e-07,0.08899983423037838
af-eu-us-apac-row-ch/pf100_k050_a040,us,2025,358.9256506847747,187.45000045489908,13.710080771047014,15.267984550688471,216.42806577663464,0.04499999942763289,142.45258490871245,142.49758490814008
af-eu-us-apac-row-ch/pf100_k050_a040,us,2030,348.69462871083743,211.98161592461827,0.15020248777125447,1.110954759360459,213.24277317174997,0.06359918698255268,135.38825635210492,135.45185553908746
af-eu-us-apac-row-ch/pf100_k050_a040,us,2035,232.79405571157795,188.3664806496043,1.9117495886404945e-08,1.1209917376359813e-07,188.366480780821,0.06999999979781096,44.35757493095914,44.42757493075695
af-eu-us-apac-row-ch/pf100_k050_a040,us,2040,170.1843320334,127.3708123771775,8.27680355455252,30.559945503048233,166.20756143477826,0.03911311621598863,3.937657482405766,3.976770598621755
af-eu-us-apac-row-ch/pf100_k100_a030,af,2025,364.8503031718597,185.2332804380386,8.693927821904369,53.02586752430065,246.95307578424365,0.005511993845853898,117.8917153937702,117.89722738761606
af-eu-us-apac-row-ch/pf100_k100_a030,af,2030,273.6295282027241,121.76126651133693,7.668341136815566,57.813581986065685,187.24318963421817,0.0071889268202028084,86.37914964168571,86.38633856850592
af-eu-us-apac-row-ch/pf100_k100_a030,af,2035,280.3987046216002,154.10285299655035,8.286540568712335,37.99134355332431,200.38073711858706,0.01027928544327373,80.00768821756985,80.01796750301312
af-eu-us-apac-row-ch/pf100_k100_a030,af,2040,309.3135402051489,97.95257525780633,8.088160291770746,120.86124709206194,226.90198264163905,0.014727943753852038,82.396829619756,82.41155756350986
af-eu-us-apac-row-ch/pf100_k100_a030,apac,2025,271.3788243647596,187.45000029306803,6.117097370793663e-08,1.8102823117277118e-07,187.45000053526724,0.049999999563499646,83.87882382992889,83.92882382949239
af-eu-us-apac-row-ch/pf100_k100_a030,apac,2030,161.22204041651457,123.55706239305152,9.639715788284741e-09,1.946045631046573e-08,123.55706242215169,0.08499999988679588,37.57997799447609,37.664977994362886
af-eu-us-apac-row-ch/pf100_k100_a030,apac,2035,147.78036426946596,109.91220796629436,4.2223063870804444e-09,1.1957152532851197e-08,109.91220798247382,0.10299999993898935,37.76515628705316,37.868156286992146
af-eu-us-apac-row-ch/pf100_k100_a030,apac,2040,99.41154668927209,99.285545867138,2.8701627706765977e-08,5.40737569513775e-08,99.28554594991338,0.12599999951471294,7.398439887673636e-07,0.1260007393587017
af-eu-us-apac-row-ch/pf100_k100_a030,ch,2025,163.32399999348485,163.0000000350024,5.2052125282419736e-09,1.1152489351043283e-09,163.00000004132283,0.32399999974583704,-4.7583824991370705e-08,0.32399995216201205
af-eu-us-apac-row-ch/pf100_k100_a030,ch,2030,107.79092388000738,107.4409237952815,1.8557798107352215e-09,1.0100992854726827e-09,107.4409237981474,0.3499999999050535,8.195493517160202e-08,0.35000008185998865
af-eu-us-apac-row-ch/pf100_k100_a030,ch,2035,95.90883305202556,95.57583300592698,1.3529741699522412e-09,5.928446530193064e-10,95.5758330078728,0.3329999999371005,4.421565402701333e-08,0.3330000441527545
af-eu-us-apac-row-ch/pf100_k100_a030,ch,2040,86.65125740629061,86.33525724944165,1.5145625246448572e-08,1.016803901118036e-08,86.33525727475532,0.31599999930977185,1.322255182012455e-07,0.31600013153529005
af-eu-us-apac-row-ch/pf100_k100_a030,eu,2025,365.1700558381001,295.1726680148606,7.654038741274636,-16.357675268666963,286.46903148746827,0.03158666548913423,78.6694376851427,78.70102435063183
af-eu-us-apac-row-ch/pf100_k100_a030,eu,2030,274.26943189092793,152.02960389715045,10.106033249618498,59.54801682407643,221.6836539708454,0.04685286023920619,52.53892505984333,52.585777920082535
af-eu-us-apac-row-ch/pf100_k100_a030,eu,2035,261.14289987116814,143.22280952189533,8.191452951786978,48.70948573766979,200.12374821135208,0.04624114371486331,60.972910516101194,61.01915165981606
af-eu-us-apac-row-ch/pf100_k100_a030,eu,2040,243.63468109488727,153.70360413250165,4.764587421781239,19.260791505799663,177.72898306008256,0.04388958806471703,65.86180844674,65.90569803480471
af-eu-us-apac-row-ch/pf100_k100_a030,row,2025,353.42499989752565,353.3799865919654,1.202147294048985e-06,8.604024874358911e-06,353.3799963981376,0.044999992871045176,3.5065169856560163e-06,0.04500349938803083
af-eu-us-apac-row-ch/pf100_k100_a030,row,2030,232.98476017463489,210.23283749955104,3.9183966620876105,10.98811559293257,225.1393497545712,0.04697659278431508,7.798433827279357,7.845410420063672
af-eu-us-apac-row-ch/pf100_k100_a030,row,2035,207.21299963384837,118.45818597508561,17.22384434666111,37.016641658627684,172.6986719803744,0.0663408070429731,34.447986846431,34.51432765347397
af-eu-us-apac-row-ch/pf100_k100_a030,row,2040,181.15137128876427,99.28554688443978,18.882414484620288,62.894409117877565,181.06237048693765,0.08899999748376625,8.043428481596671e-07,0.0890008018266144
af-eu-us-apac-row-ch/pf100_k100_a030,us,2025,336.43362789715724,186.03733668929024,13.561183037952976,57.76250773167089,257.3610274589141,0.04010045157155049,79.03249998667157,79.07260043824311
af-eu-us-apac-row-ch/pf100_k100_a030,us,2030,262.8051289259126,211.75090031491354,3.006513408513357e-08,1.4670537658648924e-07,211.75090049168406,0.06499999971397835,50.989228434514544,51.05422843422852
af-eu-us-apac-row-ch/pf100_k100_a030,us,2035,201.15422366571545,188.3664806618403,6.926021552646103e-09,4.3849172161893916e-08,188.3664807126155,0.06999999992674666,12.717742953173204,12.78774295309995
af-eu-us-apac-row-ch/pf100_k100_a030,us,2040,226.94480552085912,170.15460751939494,5.011808456643113e-07,3.9185447639950804e-06,170.15461193912057,0.07499999450618565,56.71519358723236,56.79019358173855
af-eu-us-apac-row-ch/pf100_k100_a040,af,2025,371.817224288753,163.00000723643342,10.499997606488847,198.30717571606948,371.8071805589918,0.009999994920475786,4.3734840731701405e-05,0.010043729761207487
af-eu-us-apac-row-ch/pf100_k100_a040,af,2030,300.69158801322953,118.4760615989882,10.891429500412979,163.56001882818342,292.9275099275847,0.011351202912792544,7.752726882732033,7.764078085644826
af-eu-us-apac-row-ch/pf100_k100_a040,af,2035,268.9459847007185,108.32451363593977,7.702067107793093,79.68577744284084,195.7123581865737,0.010286983291732511,73.22333953085305,73.23362651414479
af-eu-us-apac-row-ch/pf100_k100_a040,af,2040,170.13312434523203,86.3352580026628,10.500000091448234,73.2698663568557,170.10512445096674,0.02799999777373722,-1.0350844485002009e-07,0.02799989426529237
af-eu-us-apac-row-ch/pf100_k100_a040,apac,2025,251.9530944218261,187.45000014645686,3.354752130738203e-08,1.0704970291882723e-07,187.4500002870541,0.04999999976104405,64.45309413501096,64.503094134772
af-eu-us-apac-row-ch/pf100_k100_a040,apac,2030,218.4864382994166,123.55706245092209,2.2928222515790767e-08,6.133559709550518e-08,123.5570625351859,0.0849999997479944,94.84437576448269,94.92937576423068
af-eu-us-apac-row-ch/pf100_k100_a040,apac,2035,119.58046094314572,109.91220795794872,2.1922312870658234e-09,6.635704709780601e-09,109.91220796677666,0.10299999996890165,9.56525297640016,9.668252976369061
af-eu-us-apac-row-ch/pf100_k100_a040,apac,2040,99.4115457916764,99.28554579120525,3.3996373492846655e-08,2.0393559972448985e-08,99.28554584559518,0.12599999938898548,-5.3307763037135913e-08,0.12599994608122245
af-eu-us-apac-row-ch/pf100_k100_a040,ch,2025,163.32399999682625,163.0000000200108,2.930867858809566e-09,2.3174731880234066e-09,163.00000002525914,0.323999999861825,-2.829472028897939e-08,0.3239999715671047
af-eu-us-apac-row-ch/pf100_k100_a040,ch,2030,107.79092384490492,107.4409238007966,2.9331274413941947e-09,3.5285157959510205e-11,107.440923803765,0.34999999985952085,4.128040048678727e-08,0.35000004113992134
af-eu-us-apac-row-ch/pf100_k100_a040,ch,2035,95.90883301189304,95.57583300383907,9.51094607582706e-10,7.812841912634642e-10,95.57583300557145,0.33299999995512747,6.366455973516594e-09,0.33300000632158344
af-eu-us-apac-row-ch/pf100_k100_a040,ch,2040,86.65125733901115,86.33525721899636,7.3262635194542195e-09,2.007066429959894e-09,86.3352572283297,0.31599999966899855,1.1101245905864587e-07,0.3160001106814576
af-eu-us-apac-row-ch/pf100_k100_a040,eu,2025,379.41428009525015,294.87709769669,7.195847061462253,11.272826252773767,313.34577101092606,0.030897599564347938,66.03761148475974,66.06850908432409
af-eu-us-apac-row-ch/pf100_k100_a040,eu,2030,329.7308838694682,151.41303296818057,9.426217288570188,52.18512659859989,213.02437685535062,0.04105861153216028,116.6654484025854,116.70650701411756
af-eu-us-apac-row-ch/pf100_k100_a040,eu,2035,261.09337699968984,181.93875023476934,4.714651744904903,3.217731828721015,189.87113380839526,0.047500561258748526,71.17474263003584,71.22224319129458
af-eu-us-apac-row-ch/pf100_k100_a040,eu,2040,222.38412924055797,128.58615619702928,7.034414968291794,37.457777530850265,173.07834869617136,0.041093946511021516,49.26468659787559,49.30578054438661
af-eu-us-apac-row-ch/pf100_k100_a040,row,2025,314.6308902307822,167.02071391404547,15.30126317268805,121.67720356312842,303.9991806498619,0.03263366205251738,10.599075918867785,10.631709580920301
